employee_id,age,gender,marital_status,education_level,education_field,department_id,job_role,business_travel,distance_from_home
1449,40,Male,Divorced,Master,Other,2,Laboratory Technician,Non-Travel,9
1453,31,Male,Divorced,College,Life Sciences,1,Sales Executive,Travel_Rarely,8
1457,46,Male,Divorced,Bachelor,Marketing,1,Sales Executive,Travel_Rarely,9
1458,39,Female,Single,Bachelor,Life Sciences,2,Laboratory Technician,Non-Travel,2
1459,31,Female,Single,Doctor,Life Sciences,2,Manufacturing Director,Travel_Frequently,1
1460,45,Male,Divorced,Bachelor,Medical,2,Healthcare Representative,Travel_Rarely,20
1461,31,Female,Single,College,Medical,3,Human Resources,Travel_Rarely,8
1464,31,Male,Married,Bachelor,Life Sciences,2,Laboratory Technician,Travel_Frequently,2
1465,45,Male,Married,Bachelor,Technical Degree,2,Manufacturing Director,Travel_Rarely,29
1466,48,Male,Divorced,Bachelor,Marketing,1,Sales Executive,Travel_Rarely,7
1467,34,Female,Married,Master,Technical Degree,3,Human Resources,Travel_Rarely,9
1468,40,Male,Divorced,Below College,Medical,2,Research Director,Non-Travel,8
1469,28,Male,Single,Bachelor,Medical,1,Sales Executive,Travel_Rarely,5
1471,44,Male,Single,Bachelor,Life Sciences,2,Laboratory Technician,Non-Travel,5
1472,53,Male,Single,Bachelor,Medical,2,Research Director,Travel_Rarely,2
1473,49,Male,Married,Master,Technical Degree,2,Healthcare Representative,Travel_Rarely,5
1474,40,Male,Divorced,Bachelor,Medical,2,Research Scientist,Travel_Rarely,2
1475,44,Male,Single,Bachelor,Life Sciences,2,Research Scientist,Travel_Rarely,20
1477,33,Male,Married,Bachelor,Medical,1,Sales Executive,Travel_Frequently,7
1478,34,Male,Single,Bachelor,Other,1,Sales Executive,Travel_Rarely,3
1479,30,Male,Married,Below College,Life Sciences,1,Sales Executive,Travel_Rarely,16
1480,42,Female,Single,College,Medical,2,Laboratory Technician,Travel_Frequently,9
1481,44,Female,Married,Doctor,Marketing,1,Sales Executive,Travel_Frequently,1
1482,30,Male,Divorced,Bachelor,Technical Degree,2,Research Scientist,Non-Travel,7
1483,57,Male,Married,College,Life Sciences,2,Research Scientist,Travel_Rarely,1
1484,49,Male,Divorced,Master,Life Sciences,2,Healthcare Representative,Travel_Rarely,7
1485,34,Male,Divorced,Bachelor,Medical,2,Research Director,Travel_Frequently,15
1486,28,Male,Married,Bachelor,Technical Degree,1,Sales Representative,Travel_Frequently,1
1487,29,Female,Single,Bachelor,Technical Degree,1,Sales Executive,Travel_Frequently,13
1489,34,Female,Single,Master,Medical,1,Sales Executive,Travel_Rarely,24
1492,35,Male,Married,Below College,Life Sciences,1,Sales Representative,Travel_Rarely,7
1494,24,Male,Single,Bachelor,Medical,2,Laboratory Technician,Travel_Frequently,9
1495,24,Female,Married,College,Life Sciences,1,Sales Representative,Non-Travel,13
1496,44,Male,Single,Below College,Medical,2,Manufacturing Director,Travel_Frequently,2
1497,29,Male,Divorced,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,19
1499,30,Male,Divorced,Bachelor,Life Sciences,3,Human Resources,Travel_Rarely,1
1501,55,Male,Married,Master,Life Sciences,2,Healthcare Representative,Travel_Rarely,4
1502,33,Female,Married,Master,Medical,2,Laboratory Technician,Travel_Rarely,4
1503,47,Female,Married,Bachelor,Medical,1,Sales Executive,Travel_Rarely,14
1504,28,Male,Single,College,Medical,2,Laboratory Technician,Travel_Frequently,2
1506,28,Male,Divorced,Bachelor,Life Sciences,2,Research Scientist,Travel_Rarely,1
1507,28,Male,Single,Bachelor,Life Sciences,1,Sales Executive,Travel_Frequently,7
1509,49,Female,Married,College,Medical,2,Laboratory Technician,Travel_Rarely,3
1513,29,Female,Married,Below College,Life Sciences,2,Laboratory Technician,Travel_Frequently,2
1514,28,Male,Married,Below College,Life Sciences,2,Manufacturing Director,Travel_Rarely,29
1515,33,Male,Single,Doctor,Life Sciences,2,Healthcare Representative,Travel_Rarely,8
1516,32,Male,Single,Bachelor,Medical,2,Manager,Travel_Rarely,10
1520,54,Female,Divorced,Master,Medical,2,Manager,Travel_Frequently,11
1522,29,Male,Single,Master,Technical Degree,2,Research Scientist,Travel_Rarely,1
1523,44,Male,Married,Bachelor,Life Sciences,2,Research Director,Travel_Rarely,28
1525,39,Female,Single,Bachelor,Life Sciences,2,Manufacturing Director,Travel_Rarely,6
1527,46,Female,Married,Bachelor,Life Sciences,1,Manager,Travel_Rarely,3
1529,35,Female,Single,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Rarely,16
1533,23,Male,Single,Below College,Life Sciences,2,Laboratory Technician,Travel_Rarely,20
1534,40,Male,Single,Master,Life Sciences,2,Laboratory Technician,Travel_Rarely,9
1535,34,Male,Married,Bachelor,Technical Degree,1,Sales Executive,Travel_Rarely,1
1537,31,Female,Single,Bachelor,Life Sciences,2,Research Scientist,Travel_Frequently,3
1539,50,Male,Single,Doctor,Medical,2,Research Director,Travel_Frequently,22
1541,34,Male,Married,College,Technical Degree,1,Sales Representative,Travel_Rarely,7
1542,42,Male,Married,Bachelor,Medical,2,Laboratory Technician,Travel_Rarely,2
1543,37,Male,Married,Bachelor,Medical,2,Research Scientist,Travel_Rarely,13
1544,29,Female,Married,Below College,Other,2,Healthcare Representative,Travel_Rarely,8
1545,33,Male,Single,Bachelor,Life Sciences,2,Manufacturing Director,Travel_Rarely,25
1546,45,Male,Married,Bachelor,Technical Degree,2,Research Scientist,Travel_Rarely,28
1547,42,Male,Married,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Frequently,2
1548,40,Male,Married,College,Medical,1,Sales Executive,Travel_Rarely,9
1549,33,Male,Married,Master,Life Sciences,2,Laboratory Technician,Travel_Rarely,28
1550,40,Male,Single,College,Medical,3,Manager,Travel_Rarely,6
1551,24,Male,Divorced,College,Technical Degree,2,Laboratory Technician,Travel_Rarely,21
1552,40,Male,Divorced,College,Life Sciences,2,Healthcare Representative,Non-Travel,8
1553,45,Male,Divorced,Master,Technical Degree,2,Healthcare Representative,Travel_Rarely,1
1554,35,Female,Married,Master,Life Sciences,1,Sales Representative,Travel_Rarely,28
1555,32,Female,Married,College,Life Sciences,2,Research Scientist,Travel_Rarely,5
1556,36,Male,Single,Master,Life Sciences,1,Sales Representative,Travel_Rarely,2
1557,48,Female,Divorced,Master,Life Sciences,1,Sales Executive,Travel_Rarely,16
1558,29,Male,Married,Bachelor,Life Sciences,2,Research Scientist,Travel_Rarely,9
1560,33,Male,Married,Master,Life Sciences,1,Sales Executive,Travel_Rarely,8
1562,30,Male,Married,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,1
1563,38,Male,Married,Master,Human Resources,3,Human Resources,Travel_Frequently,10
1564,35,Male,Single,Bachelor,Medical,2,Laboratory Technician,Travel_Rarely,1
1568,30,Male,Married,Master,Technical Degree,1,Sales Executive,Travel_Rarely,29
1569,35,Female,Divorced,Bachelor,Life Sciences,2,Laboratory Technician,Travel_Rarely,2
1572,53,Female,Married,Doctor,Technical Degree,2,Manufacturing Director,Travel_Rarely,2
1573,38,Male,Married,Bachelor,Medical,2,Manufacturing Director,Travel_Rarely,2
1574,32,Male,Married,Master,Technical Degree,2,Research Scientist,Non-Travel,1
1576,48,Female,Married,Master,Other,2,Research Scientist,Travel_Rarely,15
1577,34,Male,Single,Master,Medical,2,Research Scientist,Travel_Rarely,7
1578,55,Male,Married,Doctor,Marketing,1,Manager,Travel_Rarely,26
1580,34,Male,Married,Master,Life Sciences,2,Research Scientist,Travel_Rarely,1
1581,26,Female,Married,Bachelor,Life Sciences,2,Research Scientist,Travel_Rarely,3
1582,38,Male,Married,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,14
1583,38,Female,Single,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,16
1585,36,Female,Single,Master,Life Sciences,1,Sales Executive,Travel_Rarely,1
1586,29,Male,Single,Below College,Medical,2,Laboratory Technician,Travel_Rarely,3
1587,35,Female,Single,Master,Medical,2,Healthcare Representative,Travel_Rarely,10
1588,39,Male,Married,Bachelor,Medical,1,Sales Executive,Travel_Rarely,6
1590,29,Male,Divorced,Below College,Life Sciences,2,Healthcare Representative,Travel_Frequently,2
1591,50,Male,Married,Bachelor,Marketing,1,Manager,Travel_Rarely,9
1592,23,Male,Married,Bachelor,Technical Degree,2,Research Scientist,Travel_Rarely,10
1594,36,Male,Married,Master,Life Sciences,2,Laboratory Technician,Travel_Frequently,6
1595,42,Male,Single,College,Other,2,Manager,Travel_Rarely,9
1596,35,Male,Married,Bachelor,Life Sciences,2,Laboratory Technician,Travel_Rarely,28
1597,34,Male,Married,Master,Technical Degree,2,Healthcare Representative,Travel_Frequently,10
1598,40,Female,Married,College,Life Sciences,1,Sales Executive,Travel_Rarely,14
1599,43,Male,Divorced,Bachelor,Technical Degree,2,Laboratory Technician,Travel_Rarely,27
1601,35,Male,Married,College,Life Sciences,2,Laboratory Technician,Travel_Rarely,7
1602,46,Male,Single,Master,Life Sciences,1,Manager,Travel_Rarely,1
1604,28,Male,Married,Bachelor,Medical,2,Laboratory Technician,Travel_Rarely,24
1605,22,Female,Married,College,Other,2,Research Scientist,Non-Travel,26
1606,50,Male,Married,Doctor,Medical,2,Healthcare Representative,Travel_Frequently,20
1607,32,Female,Married,Master,Other,2,Research Scientist,Travel_Rarely,5
1608,44,Female,Divorced,Bachelor,Medical,2,Research Director,Travel_Rarely,7
1609,30,Male,Married,Bachelor,Medical,2,Research Scientist,Travel_Rarely,7
1611,45,Female,Single,Doctor,Medical,2,Laboratory Technician,Travel_Rarely,5
1612,45,Male,Married,Bachelor,Marketing,1,Sales Executive,Non-Travel,26
1613,31,Male,Single,Master,Other,1,Sales Executive,Travel_Frequently,2
1614,36,Female,Married,Master,Life Sciences,2,Manufacturing Director,Travel_Rarely,12
1615,34,Male,Divorced,Master,Life Sciences,2,Manufacturing Director,Travel_Frequently,10
1617,49,Female,Married,Master,Life Sciences,2,Laboratory Technician,Travel_Rarely,25
1618,39,Male,Married,Doctor,Medical,2,Manufacturing Director,Travel_Rarely,10
1619,27,Male,Divorced,Bachelor,Other,2,Laboratory Technician,Travel_Rarely,19
1621,35,Male,Married,Doctor,Life Sciences,2,Research Scientist,Travel_Rarely,18
1622,28,Female,Divorced,Bachelor,Medical,2,Manufacturing Director,Travel_Rarely,27
1623,21,Male,Single,Below College,Medical,2,Research Scientist,Travel_Rarely,5
1624,18,Female,Single,College,Medical,1,Sales Representative,Travel_Frequently,3
1625,47,Female,Married,Master,Life Sciences,3,Manager,Travel_Rarely,26
1627,39,Male,Divorced,College,Medical,2,Laboratory Technician,Travel_Rarely,3
1628,40,Female,Married,Bachelor,Life Sciences,2,Manufacturing Director,Travel_Rarely,15
1630,35,Female,Married,Master,Life Sciences,2,Healthcare Representative,Non-Travel,8
1631,37,Male,Married,Bachelor,Life Sciences,2,Manufacturing Director,Travel_Rarely,19
1633,39,Female,Single,Bachelor,Medical,2,Manufacturing Director,Travel_Frequently,4
1635,45,Female,Divorced,College,Other,2,Manufacturing Director,Travel_Rarely,2
1638,38,Female,Married,College,Medical,2,Manufacturing Director,Travel_Rarely,2
1639,35,Male,Married,Bachelor,Medical,1,Sales Executive,Travel_Rarely,10
1640,37,Female,Married,Bachelor,Medical,2,Research Scientist,Travel_Rarely,10
1641,40,Female,Single,Bachelor,Life Sciences,2,Manufacturing Director,Travel_Rarely,16
1642,44,Male,Married,Doctor,Human Resources,3,Human Resources,Travel_Frequently,1
1644,48,Male,Married,Doctor,Medical,2,Manager,Travel_Frequently,4
1645,35,Male,Divorced,College,Medical,1,Sales Executive,Travel_Rarely,15
1646,24,Female,Single,Below College,Technical Degree,2,Research Scientist,Travel_Frequently,2
1647,27,Female,Married,Bachelor,Medical,2,Research Scientist,Travel_Rarely,8
1648,27,Male,Single,Bachelor,Medical,2,Research Scientist,Travel_Frequently,2
1649,40,Male,Single,Bachelor,Life Sciences,2,Laboratory Technician,Travel_Rarely,7
1650,29,Male,Single,Bachelor,Medical,1,Sales Executive,Travel_Rarely,10
1651,36,Female,Married,Master,Life Sciences,2,Healthcare Representative,Travel_Rarely,5
1653,25,Male,Divorced,Below College,Life Sciences,2,Manufacturing Director,Travel_Frequently,2
1654,39,Male,Married,Bachelor,Medical,2,Manufacturing Director,Travel_Rarely,12
1655,49,Female,Married,Master,Other,2,Research Director,Travel_Rarely,22
1656,50,Female,Divorced,Doctor,Life Sciences,2,Research Director,Travel_Rarely,17
1657,20,Female,Single,Bachelor,Medical,1,Sales Representative,Travel_Rarely,2
1658,34,Female,Divorced,Bachelor,Life Sciences,2,Research Scientist,Travel_Rarely,3
1659,36,Male,Single,Bachelor,Life Sciences,2,Laboratory Technician,Travel_Rarely,7
1661,49,Female,Married,Below College,Life Sciences,2,Healthcare Representative,Travel_Rarely,6
1662,36,Female,Married,Master,Medical,2,Manufacturing Director,Non-Travel,1
1664,36,Male,Divorced,College,Life Sciences,2,Healthcare Representative,Travel_Rarely,3
1665,54,Female,Married,Doctor,Medical,2,Manager,Travel_Rarely,22
1666,43,Male,Married,College,Life Sciences,2,Research Director,Travel_Rarely,15
1667,35,Male,Single,Master,Other,1,Sales Executive,Travel_Frequently,12
1668,38,Male,Married,Bachelor,Life Sciences,2,Research Scientist,Travel_Frequently,1
1669,29,Male,Divorced,Bachelor,Medical,1,Sales Executive,Travel_Rarely,5
1670,33,Male,Divorced,Master,Medical,1,Sales Executive,Travel_Rarely,2
1671,32,Male,Divorced,Bachelor,Medical,2,Research Scientist,Travel_Rarely,2
1673,31,Female,Married,Master,Life Sciences,1,Sales Executive,Travel_Rarely,5
1674,49,Female,Divorced,Bachelor,Medical,2,Laboratory Technician,Travel_Rarely,16
1675,38,Female,Single,Bachelor,Medical,2,Laboratory Technician,Travel_Frequently,2
1676,47,Female,Divorced,Master,Life Sciences,1,Manager,Travel_Rarely,2
1677,49,Male,Single,Bachelor,Life Sciences,2,Manager,Travel_Rarely,1
1678,41,Male,Single,College,Life Sciences,1,Sales Executive,Travel_Rarely,23
1680,20,Male,Single,Below College,Life Sciences,1,Sales Representative,Travel_Rarely,9
1681,33,Female,Divorced,Bachelor,Life Sciences,1,Sales Executive,Non-Travel,16
1682,36,Male,Married,Master,Life Sciences,2,Healthcare Representative,Travel_Rarely,26
1683,44,Female,Divorced,Bachelor,Life Sciences,3,Human Resources,Travel_Rarely,1
1684,23,Male,Single,Below College,Medical,2,Laboratory Technician,Travel_Rarely,8
1687,38,Female,Married,College,Medical,2,Laboratory Technician,Travel_Rarely,4
1689,53,Male,Married,Master,Medical,2,Healthcare Representative,Travel_Rarely,24
1691,48,Female,Married,College,Medical,1,Sales Representative,Travel_Frequently,7
1692,32,Male,Single,Master,Life Sciences,2,Laboratory Technician,Travel_Rarely,2
1693,26,Male,Single,Bachelor,Medical,2,Laboratory Technician,Non-Travel,7
1694,55,Male,Divorced,Bachelor,Technical Degree,2,Research Scientist,Travel_Rarely,22
1696,34,Male,Married,College,Medical,2,Laboratory Technician,Travel_Rarely,5
1697,60,Male,Divorced,Master,Medical,2,Healthcare Representative,Travel_Rarely,1
1698,33,Male,Married,Bachelor,Medical,2,Laboratory Technician,Travel_Rarely,21
1700,37,Male,Divorced,Master,Medical,1,Sales Executive,Travel_Frequently,1
1701,34,Female,Married,Bachelor,Life Sciences,2,Research Scientist,Travel_Rarely,19
1702,23,Male,Divorced,Bachelor,Life Sciences,1,Sales Representative,Travel_Rarely,7
1703,44,Female,Married,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Rarely,2
1704,35,Male,Single,Master,Medical,2,Research Scientist,Travel_Frequently,2
1706,43,Male,Married,Bachelor,Medical,1,Sales Executive,Travel_Rarely,2
1707,24,Male,Married,Bachelor,Medical,2,Research Scientist,Travel_Rarely,9
1708,41,Male,Single,Bachelor,Marketing,1,Sales Executive,Travel_Rarely,6
1709,29,Female,Married,Master,Medical,2,Laboratory Technician,Travel_Rarely,9
1710,36,Female,Single,Master,Life Sciences,1,Sales Representative,Travel_Rarely,2
1712,45,Male,Married,Below College,Life Sciences,2,Healthcare Representative,Non-Travel,1
1714,24,Male,Married,Below College,Human Resources,3,Human Resources,Travel_Rarely,22
1716,47,Male,Married,Bachelor,Life Sciences,1,Sales Executive,Travel_Frequently,9
1718,26,Male,Married,Master,Medical,2,Laboratory Technician,Travel_Rarely,17
1719,45,Female,Single,College,Technical Degree,2,Research Director,Travel_Rarely,28
1720,32,Male,Married,Bachelor,Life Sciences,2,Research Scientist,Travel_Frequently,10
1721,31,Male,Married,Master,Life Sciences,2,Laboratory Technician,Travel_Rarely,2
1722,41,Male,Married,Bachelor,Human Resources,3,Human Resources,Non-Travel,4
1724,40,Female,Married,College,Life Sciences,2,Manufacturing Director,Travel_Rarely,8
1725,24,Male,Divorced,Below College,Medical,2,Laboratory Technician,Travel_Rarely,29
1727,46,Male,Single,Master,Life Sciences,2,Healthcare Representative,Travel_Rarely,13
1728,35,Male,Married,Master,Life Sciences,2,Manufacturing Director,Travel_Rarely,27
1729,30,Male,Married,Below College,Life Sciences,2,Research Scientist,Travel_Rarely,16
1731,47,Male,Married,Master,Marketing,1,Sales Executive,Non-Travel,2
1732,46,Male,Divorced,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,2
1733,36,Male,Divorced,Doctor,Marketing,1,Sales Executive,Travel_Rarely,13
1734,32,Male,Single,College,Life Sciences,1,Sales Executive,Travel_Rarely,1
1735,23,Female,Single,Below College,Medical,2,Laboratory Technician,Travel_Rarely,4
1736,31,Female,Single,Below College,Technical Degree,2,Manufacturing Director,Travel_Frequently,24
1737,39,Male,Married,Bachelor,Life Sciences,2,Laboratory Technician,Non-Travel,1
1739,32,Male,Married,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,19
1740,40,Male,Single,Master,Medical,1,Manager,Travel_Rarely,7
1744,45,Female,Married,Bachelor,Life Sciences,3,Human Resources,Travel_Rarely,4
1745,30,Female,Single,Master,Technical Degree,2,Research Scientist,Travel_Frequently,2
1746,24,Male,Married,Bachelor,Medical,3,Human Resources,Travel_Frequently,10
1747,30,Female,Divorced,Bachelor,Human Resources,3,Human Resources,Travel_Frequently,8
1749,31,Male,Married,Bachelor,Technical Degree,1,Sales Executive,Travel_Rarely,5
1751,27,Female,Single,Bachelor,Medical,2,Research Scientist,Travel_Rarely,8
1752,29,Female,Single,Bachelor,Marketing,1,Sales Representative,Travel_Rarely,9
1753,29,Male,Single,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Frequently,1
1754,30,Male,Divorced,College,Marketing,1,Sales Executive,Travel_Rarely,15
1755,34,Male,Married,Master,Medical,2,Research Scientist,Travel_Rarely,2
1756,33,Female,Single,Bachelor,Marketing,1,Sales Executive,Non-Travel,2
1757,49,Female,Single,Master,Marketing,1,Sales Executive,Travel_Rarely,11
1758,33,Female,Single,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,16
1760,38,Female,Married,College,Medical,2,Laboratory Technician,Travel_Frequently,2
1761,31,Male,Married,Master,Marketing,1,Sales Executive,Travel_Rarely,16
1762,29,Female,Divorced,Bachelor,Technical Degree,2,Research Scientist,Travel_Rarely,4
1763,30,Male,Married,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Rarely,16
1764,32,Male,Single,Master,Technical Degree,2,Research Scientist,Non-Travel,5
1766,38,Male,Married,Bachelor,Medical,2,Healthcare Representative,Travel_Rarely,18
1767,43,Male,Married,Bachelor,Technical Degree,2,Research Scientist,Travel_Frequently,17
1768,42,Male,Divorced,Bachelor,Medical,2,Laboratory Technician,Travel_Rarely,12
1770,55,Male,Married,Bachelor,Medical,2,Research Director,Travel_Rarely,2
1771,33,Male,Divorced,Bachelor,Technical Degree,2,Research Scientist,Non-Travel,4
1772,41,Male,Divorced,Master,Life Sciences,2,Laboratory Technician,Travel_Rarely,9
1774,34,Male,Divorced,Bachelor,Life Sciences,1,Sales Executive,Non-Travel,10
1775,53,Female,Married,Master,Medical,2,Manufacturing Director,Non-Travel,1
1778,43,Male,Single,Bachelor,Life Sciences,3,Human Resources,Travel_Rarely,2
1779,34,Female,Single,College,Life Sciences,1,Sales Executive,Travel_Rarely,3
1780,21,Male,Single,Below College,Marketing,1,Sales Representative,Travel_Rarely,7
1782,38,Female,Married,College,Other,2,Laboratory Technician,Travel_Rarely,6
1783,22,Female,Married,Below College,Medical,2,Laboratory Technician,Travel_Rarely,8
1784,31,Female,Married,Master,Marketing,1,Sales Executive,Travel_Rarely,29
1786,51,Female,Married,Bachelor,Technical Degree,2,Manager,Travel_Rarely,3
1787,37,Male,Married,College,Marketing,1,Sales Executive,Travel_Rarely,9
1789,46,Male,Divorced,Master,Medical,2,Research Director,Travel_Rarely,2
1790,36,Male,Married,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Rarely,10
1792,44,Male,Divorced,College,Medical,2,Research Scientist,Travel_Frequently,1
1794,37,Male,Divorced,College,Other,3,Human Resources,Travel_Rarely,8
1797,35,Male,Single,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,27
1798,33,Male,Married,Master,Life Sciences,2,Research Scientist,Travel_Rarely,8
1799,28,Male,Married,Bachelor,Life Sciences,2,Research Scientist,Travel_Rarely,1
1800,39,Male,Single,Below College,Medical,2,Research Director,Travel_Rarely,10
1801,46,Male,Single,College,Life Sciences,1,Sales Executive,Non-Travel,26
1802,40,Female,Married,College,Life Sciences,2,Laboratory Technician,Travel_Rarely,2
1803,42,Male,Married,Bachelor,Medical,2,Healthcare Representative,Travel_Rarely,13
1804,35,Male,Divorced,College,Medical,2,Manufacturing Director,Non-Travel,2
1805,38,Male,Divorced,Bachelor,Human Resources,3,Human Resources,Non-Travel,2
1807,34,Male,Married,Master,Life Sciences,2,Laboratory Technician,Travel_Frequently,9
1809,37,Male,Single,Master,Medical,2,Manufacturing Director,Travel_Rarely,10
1812,39,Male,Divorced,Bachelor,Life Sciences,1,Sales Executive,Travel_Frequently,20
1813,43,Male,Single,Bachelor,Life Sciences,2,Research Scientist,Non-Travel,9
1814,41,Male,Single,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Rarely,5
1815,41,Female,Divorced,Below College,Marketing,1,Sales Executive,Travel_Rarely,4
1816,30,Female,Single,Bachelor,Medical,2,Manufacturing Director,Travel_Rarely,10
1818,26,Female,Married,College,Medical,3,Human Resources,Travel_Rarely,20
1821,46,Female,Married,College,Medical,2,Healthcare Representative,Travel_Rarely,21
1822,40,Female,Divorced,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Rarely,1
1823,34,Male,Married,College,Technical Degree,1,Sales Executive,Travel_Rarely,8
1824,58,Male,Divorced,Bachelor,Medical,1,Manager,Non-Travel,2
1826,35,Male,Married,Master,Medical,2,Laboratory Technician,Travel_Rarely,23
1827,47,Female,Divorced,Bachelor,Life Sciences,2,Manufacturing Director,Travel_Rarely,4
1829,40,Female,Divorced,Bachelor,Life Sciences,2,Healthcare Representative,Travel_Rarely,12
1830,54,Female,Married,Master,Medical,2,Research Scientist,Travel_Rarely,7
1833,31,Female,Married,Master,Marketing,1,Sales Executive,Travel_Frequently,7
1834,28,Female,Married,Bachelor,Medical,2,Research Scientist,Travel_Rarely,1
1835,38,Female,Married,Master,Marketing,1,Sales Representative,Travel_Rarely,2
1836,26,Male,Single,Bachelor,Medical,1,Sales Executive,Travel_Rarely,10
1837,58,Male,Married,Master,Life Sciences,2,Research Director,Travel_Frequently,15
1839,18,Female,Single,Bachelor,Medical,2,Research Scientist,Non-Travel,14
1842,31,Male,Married,Doctor,Human Resources,3,Human Resources,Travel_Rarely,18
1844,29,Male,Divorced,Bachelor,Human Resources,3,Human Resources,Travel_Rarely,13
1845,45,Female,Married,Master,Life Sciences,1,Sales Executive,Non-Travel,2
1847,36,Female,Married,Master,Other,2,Research Scientist,Travel_Rarely,2
1849,43,Male,Married,Master,Life Sciences,1,Sales Executive,Travel_Frequently,2
1850,27,Female,Single,College,Life Sciences,2,Laboratory Technician,Travel_Frequently,5
1852,29,Male,Married,Below College,Medical,2,Laboratory Technician,Travel_Frequently,20
1853,32,Male,Single,Master,Marketing,1,Sales Executive,Travel_Frequently,10
1854,42,Male,Married,Master,Technical Degree,2,Research Scientist,Non-Travel,10
1856,47,Female,Single,Master,Life Sciences,2,Laboratory Technician,Travel_Rarely,9
1857,46,Male,Divorced,College,Life Sciences,2,Manufacturing Director,Travel_Rarely,2
1858,28,Male,Divorced,College,Life Sciences,3,Human Resources,Non-Travel,1
1859,29,Male,Divorced,Below College,Life Sciences,2,Healthcare Representative,Travel_Rarely,29
1860,42,Male,Single,Bachelor,Life Sciences,2,Laboratory Technician,Travel_Rarely,8
1862,32,Male,Single,Master,Marketing,1,Sales Executive,Travel_Rarely,2
1863,46,Female,Divorced,Bachelor,Technical Degree,1,Sales Executive,Travel_Rarely,3
1864,27,Female,Married,Below College,Medical,1,Sales Representative,Travel_Rarely,23
1865,29,Male,Married,Below College,Medical,3,Human Resources,Travel_Rarely,6
1866,43,Female,Married,Bachelor,Medical,2,Manager,Travel_Rarely,6
1867,48,Male,Married,Bachelor,Life Sciences,2,Research Director,Travel_Rarely,10
1868,29,Male,Single,College,Life Sciences,2,Research Scientist,Travel_Frequently,24
1869,46,Female,Married,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,10
1870,27,Female,Married,Bachelor,Life Sciences,2,Research Scientist,Travel_Frequently,15
1871,39,Male,Divorced,Master,Other,2,Research Scientist,Travel_Rarely,19
1873,55,Male,Married,Master,Technical Degree,2,Research Scientist,Travel_Rarely,2
1875,28,Female,Married,Bachelor,Medical,1,Sales Representative,Travel_Rarely,3
1876,30,Male,Single,Bachelor,Medical,1,Sales Representative,Travel_Rarely,9
1878,22,Male,Single,Below College,Life Sciences,2,Research Scientist,Travel_Rarely,7
1880,36,Female,Married,Master,Technical Degree,1,Sales Executive,Travel_Rarely,10
1881,31,Male,Divorced,Bachelor,Life Sciences,2,Laboratory Technician,Travel_Rarely,20
1882,34,Male,Married,Bachelor,Life Sciences,1,Sales Executive,Travel_Rarely,4
1883,29,Male,Single,Bachelor,Life Sciences,2,Laboratory Technician,Travel_Rarely,7
1885,37,Male,Married,Master,Medical,2,Research Scientist,Travel_Rarely,7
1886,35,Female,Married,College,Other,2,Manufacturing Director,Travel_Rarely,16
1888,45,Female,Married,College,Life Sciences,2,Manufacturing Director,Travel_Rarely,25
1890,36,Male,Single,Below College,Human Resources,3,Human Resources,Travel_Frequently,2
1892,40,Male,Divorced,Master,Life Sciences,2,Manager,Travel_Rarely,1
1893,26,Female,Married,College,Life Sciences,2,Research Scientist,Travel_Rarely,1
1898,27,Female,Single,College,Medical,1,Sales Executive,Travel_Rarely,2
1900,48,Female,Divorced,Bachelor,Medical,2,Manager,Travel_Frequently,22
1903,44,Male,Married,Master,Life Sciences,2,Healthcare Representative,Travel_Rarely,1
1905,34,Male,Married,Master,Technical Degree,2,Research Scientist,Non-Travel,16
1907,56,Male,Single,College,Life Sciences,2,Laboratory Technician,Travel_Rarely,24
1908,36,Male,Married,College,Marketing,1,Sales Executive,Travel_Rarely,17
1909,41,Female,Married,Bachelor,Marketing,1,Sales Executive,Travel_Rarely,8
1911,42,Male,Married,Bachelor,Medical,2,Research Director,Travel_Rarely,6
1912,31,Female,Divorced,College,Medical,1,Sales Executive,Travel_Rarely,10
1915,34,Female,Married,Below College,Medical,1,Sales Executive,Travel_Rarely,3
1916,31,Female,Divorced,Bachelor,Medical,2,Laboratory Technician,Travel_Rarely,4
1918,26,Male,Married,Bachelor,Other,2,Laboratory Technician,Travel_Frequently,6
1922,45,Male,Single,Master,Medical,2,Healthcare Representative,Travel_Frequently,1
1924,33,Male,Single,Master,Marketing,1,Sales Executive,Travel_Rarely,10
